,image_file_name,pixel_matrix,label
26,2_6,"[255 250 255 255 246 234 240 254 238 254 227 228 254 220 255 255 255 255
 255 255 255 246 215 253 247 230 219 255 253 253 254 253 254 243 243 255
 236 254 233 255 255 251 243 250 254 244 228 255 240 239 240 249 255 255
 242 242 255 249 231 249 255 244 255 255 255 233 226 255 255 252 248 252
 250 253 240 238 255 255 254 252 255 250 250 228 229 241 235 252 222 223
 255 253 211 223 253 255 255 244 242 255 237 217 237 246 229 254 254 180
  82  23 106 233 251 244 255 239 241 251 250 253 255 236 236 255 245 247
 236 106 208 255  80 168 255 255 250 231 235 255 255 229 219 217 245 255
 250 241 216 197 245 255  77 194 255 255 250 252 247 244 249 245 253 250
 255 255 255 241 255 255 255 153  67 223 255 247 252 249 253 255 232 248
 255 253 252 243 248 245 254 255 185  23 213 253 255 251 245 246 240 254
 254 235 244 230 237 249 249 255 255 196  31 255 237 247 253 255 244 231
 242 254 225 228 254 253 248 255 255 247 175  23 165 232 255 252 255 255
 252 248 255 255 255 248 241 227 255 250 251 237 138  81  88  61  96 255
 241 246 240 255 253 255 249 227 255 226 225 248 233 255 255 255 255 255
 237 255 249 242 237 247 251 255 247 232 242 252 249 244 233 253 238 210
 230 255 255 246 247 254 250 240 243 253 250 244 248 255 246 243 240 241
 244 255 255 244 250 255 247 237 246 249 241 241 246 255 240 238 234 245
 247 255 243 245 255 237 200 240 236 237 252 255 255 255 249 255 252 253
 236 223 244 255 252 255 250 237 245 255 255 231 253 255 248 245 247 255
 254 255 239 235 243 254 252 249 252 227 254 230 221 238 230 255 232 251
 255 255 255 255 255 255 255 255 236 221 254 250 255 238 239 255 233 253
 250 255 237 255]",2
27,2_7,"[255 255 255 255 255 255 251 254 254 254 246 249 241 241 235 251 241 248
 222 255 255 255 254 249 236 236 251 255 255 238 207 231 237 249 248 226
 228 255 246 255 236 244 255 251 251 255 253 255 255 253 255 229 255 244
 254 245 255 255 255 255 232 240 253 214 224 255 255 255 255 244 252 253
 252 236 255 251 254 254 254 255 254 216 255 211 234 254 250 212 226 213
 252 225 248 248 238 251 250 251 255 255 254 251 250 239 240 240 241 231
 247 254 255 229 247 252 234 242 230 243 255 255 241 221 240 255 234 220
 238 255 252 255 240 245 255 252 250 250 251 255 249 255 237 243 223 213
 255 236 233 252 246 252 237 246 255 255 255 255 255 246 231 255 255 243
 217 249 246 237 254 255 255 255 254 255 255 251 255 252 229 255 243 255
 249 239 251 246 231 245 183  75  69 214 236 238 246 255 254 233 254 254
 250 254 250 224 255 255 249 230  69 148 166  36 237 233 239 237 254 237
 242 250 232 250 252 246 239 253 245 249  71 235 255  22 189 255 255 242
 254 240 249 250 242 253 255 255 244 234 251 222 194 254 249  82 195 255
 255 254 253 254 255 226 217 240 234 235 249 255 250 219 240 255 114 104
 255 249 255 254 255 255 255 255 245 234 255 239 240 252 255 231 241 212
  90 206 243 255 251 254 227 233 240 235 255 255 255 245 218 251 248 234
 241 155 150 255 255 245 240 237 225 247 240 255 254 248 255 253 244 222
 228 224 185   0  65  56  62 244 250 237 230 255 253 253 255 244 255 255
 255 253 252 235 208 130 191 190 248 255 248 255 247 254 255 254 250 255
 255 239 235 255 229 211 252 255 255 249 255 250 245 252 255 252 250 250
 237 249 255 248 250 255 251 243 245 246 247 244 249 249 242 251 255 255
 255 255 255 255]",2
28,2_8,"[255 255 232 253 245 227 242 238 253 240 235 222 211 202 240 255 255 255
 255 255 255 251 238 255 225 219 244 255 255 244 237 233 247 238 250 244
 253 254 236 235 255 232 255 255 247 249 254 254 248 248 253 227 241 255
 255 252 255 255 223 252 255 236 253 252 255 255 252 242 219 255 254 251
 253 255 252 234 249 255 254 254 255 242 255 243 241 255 255 237 225 255
 255 246 238 255 249 238 233 255 255 255 255 255 245 254 232 153 104 190
 255 252 250 250 252 255 252 255 251 235 233 241 255 255 246 255 103  95
 124  85 202 255 255 255 232 237 253 249 255 255 254 252 255 250 255 247
 160 231 255  34 166 255 254 238 236 250 250 239 252 253 255 254 250 254
 255 236 242 255 236  38 204 255 245 252 253 247 252 247 255 224 244 255
 223 240 255 226 253 255  97 150 250 255 215 237 231 248 253 255 255 247
 253 255 216 211 255 255 255 115  92 255 251 230 253 251 246 252 249 252
 255 255 255 255 255 255 255 228 115 137 255 255 244 253 255 255 250 228
 249 250 255 252 239 255 243 255 232  74   0 116 166 206 249 238 237 239
 250 235 255 252 254 254 250 251 243 255 242 203 149 137 101 167 255 245
 255 251 255 255 247 244 253 251 247 229 255 254 255 255 237 239 255 255
 240 233 249 255 247 253 241 243 252 249 255 248 255 228 250 240 233 236
 255 255 255 238 244 254 250 254 238 244 255 254 255 255 242 254 240 246
 253 255 243 249 253 238 220 235 243 254 253 255 240 250 255 255 252 255
 255 255 255 255 223 251 233 255 224 248 244 250 255 255 236 247 241 255
 234 208 192 249 248 254 243 242 254 255 254 255 253 253 241 247 253 245
 248 255 255 255 255 255 255 255 255 246 255 238 230 255 254 243 218 232
 232 255 238 255]",2
29,2_9,"[243 232 235 247 255 255 242 247 239 237 255 254 255 239 239 255 255 243
 238 251 249 225 227 245 220 233 255 246 247 234 227 254 242 229 228 252
 253 244 247 249 243 243 236 255 242 248 255 255 250 235 242 255 245 238
 234 231 255 245 254 255 244 242 237 255 255 254 255 251 255 254 254 251
 253 250 253 242 240 242 255 239 250 247 248 255 251 226 226 255 255 255
 243 229 255 255 253 246 227 222 239 243 254 254 246 248 247 226 237 127
  45  66 201 255 232 255 255 254 252 253 233 255 232 255 248 251 254 253
 199  52 255 190  75 250 244 254 255 252 236 250 255 253 223 255 255 255
 255 244 217 164 255 221   8 255 254 237 255 247 255 253 255 253 253 242
 240 239 223 231 252 248 242 131 110 255 251 228 255 233 243 242 225 255
 255 245 235 247 242 249 255 255 225  15 213 240 239 254 246 255 231 237
 216 246 255 255 239 255 255 255 255 255  34 181 223 247 234 255 229 251
 255 250 255 232 239 255 246 254 255 255 249 107 158 237 216 250 243 254
 253 248 253 243 236 237 244 234 249 255 236 255 211  34  55  78  35 204
 234 251 232 233 249 255 221 229 255 241 255 243 243 255 251 221 236 249
 255 255 254 230 236 250 255 249 251 226 251 247 231 244 255 206 225 252
 255 249 235 255 220 221 240 249 255 236 244 246 255 245 239 238 253 243
 230 251 255 254 255 254 245 255 255 253 255 248 243 254 255 255 255 239
 247 255 255 227 239 255 255 246 252 255 255 249 252 255 248 250 239 237
 246 251 255 255 255 253 241 250 240 241 250 251 254 250 248 251 243 249
 238 241 247 255 249 240 252 254 240 246 225 232 236 242 249 235 240 247
 252 253 255 254 251 255 241 241 250 245 253 252 228 239 251 249 242 242
 255 255 246 246]",2
30,3_0,"[234 253 251 254 254 254 255 249 255 237 245 254 249 252 254 255 253 255
 255 246 241 239 254 250 231 252 255 231 242 241 255 242 255 218 252 255
 255 246 248 239 244 255 246 245 247 219 238 254 255 228 211 235 227 242
 254 251 255 245 254 254 245 254 242 234 254 248 241 254 255 232 245 254
 255 232 251 248 248 253 255 240 252 236 255 214 251 228 253 255 243 222
 250 255 255 217 254 229 253 252 255 251 237 242 254 255 243 251 233 250
 244 254 255 225 248 255 255 254 255 255 250 240 231 243 253 231 250 108
  75  26 175 244 241 254 246 203 238 245 240 239 250 253 254 254 216 249
 148 126 255 230  34 251 248 240 254 254 245 249 254 254 255 255 249 225
 255 241 251 255 251 168  62 253 246 240 237 233 254 254 255 255 194 233
 255 255 255 229 246 255  81   0 166 254 254 254 251 254 255 255 225 255
 251 243 254 251 254 218 250 255 255 193  82 228 255 254 189 255 254 247
 253 244 255 254 255 254 244 254 102 253 254 235   9 255 254 236 254 241
 255 255 255 254 255 255 254 249 255 250  81 149 251 188  62 255 236 255
 244 250 254 242 255 251 244 255 246 237 254 253 220  41  67  61 226 255
 245 230 248 255 255 254 219 253 254 255 233 255 244 228 255 255 228 255
 255 255 254 251 237 255 227 228 254 254 253 236 255 254 254 255 254 254
 253 254 253 255 252 247 253 216 255 246 255 253 246 244 255 254 240 254
 235 255 254 254 254 255 255 254 251 253 244 230 253 255 254 255 254 252
 255 254 247 248 224 203 211 255 241 255 255 255 254 249 255 255 253 229
 252 218 247 254 250 250 242 244 244 244 248 241 247 255 254 254 255 255
 252 232 255 255 253 227 241 255 252 210 255 255 254 244 253 229 255 255
 254 255 254 253]",3
31,3_1,"[255 249 249 247 255 229 244 248 234 255 254 255 255 241 227 229 255 255
 255 255 255 255 255 251 236 241 227 250 255 254 255 246 229 243 216 233
 255 245 244 247 255 252 252 235 228 250 255 254 250 255 251 243 246 253
 231 228 255 252 227 228 255 250 254 251 251 241 247 248 228 244 255 253
 255 255 248 240 255 255 255 255 254 255 251 240 251 251 249 255 236 237
 255 255 247 246 254 255 254 252 254 254 244 242 247 245 250 252 255 255
 240 240 242 249 255 254 238 244 255 250 245 253 248 249 255 254 254 255
 224 196 222 249 251 235 249 255 230 250 235 244 239 247 253 255 241 211
 252 205 113  69  67 108 236 255 253 255 250 245 221 246 248 252 255 216
 241 231 242 162 159 255 255  36 223 255 255 219 255 229 255 255 235 248
 242 232 255 255 246 255 251 219 140  28 243 255 239 228 242 246 254 244
 255 243 213 255 228 255 255 255 251 101  10 224 253 229 250 227 226 246
 255 240 235 236 244 230 222 255 243 201 255 255 168  88 255 254 255 242
 245 245 251 240 221 252 247 236 254 255 197  69 255 255 189  21 255 225
 232 255 253 255 242 222 247 249 255 249 234 254 222 101 157 176 117  96
 255 224 241 237 255 255 242 224 255 255 216 240 235 223 255 208  71  58
 159 255 254 245 254 248 255 253 248 248 254 249 224 229 255 240 243 255
 255 255 255 228 226 255 255 255 255 255 250 253 247 232 243 255 234 246
 255 233 240 255 246 254 234 238 245 251 242 246 249 247 255 255 254 238
 231 238 230 240 250 255 246 254 235 226 247 255 244 250 244 245 254 255
 255 247 242 243 206 245 247 249 252 250 253 254 246 252 255 255 227 233
 253 255 255 255 255 255 225 251 241 252 255 246 245 244 250 255 247 248
 255 254 252 255]",3
32,3_2,"[255 255 255 255 255 228 254 215 255 255 228 247 254 232 255 244 244 254
 250 255 254 247 246 249 255 237 254 249 235 234 250 255 245 225 226 253
 247 255 255 255 240 254 234 246 246 227 252 255 254 246 232 249 234 249
 232 234 251 237 249 255 234 238 255 251 240 245 233 243 246 255 210 230
 244 248 255 229 243 255 241 255 252 253 251 236 250 255 242 249 254 255
 253 255 243 249 255 241 239 252 254 255 249 229 229 249 255 244 255 255
 234 238 255 249 253 253 246 255 252 255 248 237 244 244 255 251 246 246
 228 217 255 251 242 248 255 244 246 254 247 254 255 255 246 255 254 251
 253 252 243 241 255 254 253 254 253 249 255 254 254 238 221 245 206 255
 251 239 240 232 255 255 255 255 239 243 253 255 243 255 238 253 246 255
 244 255 250 246 235 239 255  92  57  11 205 255 239 254 239 233 204 255
 254 255 251 255 253 255 255 234 173  98 216 218   3 228 231 253 242 235
 236 250 255 230 254 253 249 255 231 244 171 210 255 232  69 227 236 255
 225 248 255 220 244 255 243 242 234 245 219 238 241 255 168   0 115 223
 248 253 229 245 239 240 238 247 235 244 248 237 255 234 255 255 246 190
 104 164 255 248 245 251 244 253 253 255 254 255 231 227 241 255 195 208
 255 255 113 119 255 252 250 255 253 253 255 239 255 245 241 224 230 255
 139  82 255 255 116 141 255 241 234 255 255 246 244 247 255 244 255 245
 239 246 239 153  72  62 100 237 254 252 243 234 215 238 242 242 255 254
 250 244 238 231 255 250 196 233 235 243 228 255 255 241 234 249 255 250
 255 237 255 252 255 251 247 224 221 255 255 255 255 244 245 250 255 255
 241 254 255 235 255 239 247 246 246 231 236 225 255 251 254 255 227 255
 255 255 255 255]",3
33,3_3,"[253 233 244 255 255 242 251 255 230 250 233 248 255 255 233 240 254 251
 253 254 254 249 234 242 254 255 254 255 245 255 222 247 255 233 239 252
 255 213 244 250 255 251 255 210 240 255 253 253 242 253 249 221 249 254
 249 248 249 247 255 226 254 242 246 224 220 253 229 250 251 254 255 255
 242 254 239 252 253 237 244 248 238 254 255 246 255 247 252 254 254 255
 240 252 246 255 244 242 254 237 255 239 233 252 254 255 250 222 249 255
 255 235 254 233 251 234 253 231 253 238 228 245 255 255 249 250 253 246
 254 254 254 255 255 254 255 254 255 246 255 253 255 255 255 254 244 245
 252 253 255 236 254 255 235 254 243 238 250 250 243 243 200 253 255 248
 245 255 240 238 246 189 245 254 235 255 228 252 255 248 252 248 240 241
 255 250 253 251 252 229 125  56  52 147 246 249 253 255 253 254 255 228
 255 251 249 255 238 247 250 127 150 255 220   0 255 254 248 254 231 255
 255 253 242 255 217 255 241 252 253 248 236 232 151  30 255 255 254 255
 244 245 243 220 230 255 219 254 248 240 251 255 240 103  10 204 252 255
 254 243 247 248 253 246 223 255 255 247 255 255 250 238 255 241 176  55
 247 255 248 255 240 251 253 244 249 251 252 249 255 251 216  81 255 250
 207  51 255 242 252 223 240 255 254 252 255 254 251 227 247 252 234  91
 187 239 152  59 255 240 255 245 224 248 255 250 222 250 255 247 210 255
 255 231  34  49  98 206 255 251 237 255 251 250 237 255 247 255 252 244
 254 235 247 223 255 255 255 249 225 244 234 255 255 255 248 254 250 216
 255 255 243 222 246 255 248 231 248 255 255 245 215 251 245 227 229 255
 246 208 255 247 235 255 254 252 255 255 250 241 252 231 238 255 239 225
 254 255 253 246]",3
34,3_4,"[255 255 255 255 255 255 255 255 253 244 254 255 255 251 231 255 255 252
 231 255 238 213 224 246 248 255 254 253 248 254 243 255 244 254 242 255
 238 228 243 255 251 255 225 248 255 240 255 255 255 244 242 255 214 250
 249 239 238 252 253 255 252 255 255 247 246 239 239 241 244 250 255 255
 226 248 253 253 253 254 254 255 247 253 247 235 243 255 230 231 214 240
 253 251 255 255 238 223 245 255 251 255 242 245 255 255 255 255 246 249
 252 255 255 253 247 244 224 218 243 255 246 236 234 206 235 255 238 235
 254 254 237 225 255 250 238 241 248 251 253 255 255 254 238 239 248 249
 223 234 255 243 231 255 252 255 255 247 237 238 255 242 253 234 237 255
 253 235 228 255 241 228 255 255 233 250 255 244 240 245 254 244 254 244
 250 245 255 244 226 236 254 242  68  53  72 151 254 247 255 255 250 254
 255 247 255 254 255 247 255 247 223 161 104 224 255  28 210 222 250 254
 255 255 255 212 254 255 255 223 242 255 241 180 181 255 231  55 193 233
 249 255 245 253 242 245 255 255 231 250 242 245 255 251 255 124   0 126
 241 250 254 232 240 255 255 244 255 245 240 236 240 244 241 255 255 238
 237 114 157 255 230 233 226 239 255 245 241 246 249 243 249 242 242 213
 185 255 255 110  83 255 226 238 253 254 255 245 255 253 254 243 251 237
 252 179 103 231 216 121 157 255 255 249 252 238 234 250 255 255 235 202
 253 229 252 231 166  55  89 125 250 231 255 246 248 238 250 243 255 251
 252 242 242 247 238 254 255 221 221 255 226 254 243 251 255 253 254 253
 255 253 230 255 237 248 248 245 229 252 254 252 255 255 239 247 244 248
 254 227 255 255 250 255 232 239 247 249 246 255 236 228 246 255 246 255
 255 255 255 255]",3
35,3_5,"[255 255 251 252 248 229 232 239 245 224 236 255 255 224 255 255 255 255
 255 255 255 250 250 244 251 252 245 243 248 255 248 233 240 240 238 254
 252 255 255 255 255 248 247 255 255 249 223 253 244 252 255 250 253 255
 243 244 222 248 242 253 255 255 255 252 224 254 241 255 254 255 254 255
 234 254 247 253 255 242 248 246 255 253 249 249 253 252 255 246 249 250
 225 254 248 254 241 254 255 253 255 240 255 249 247 248 227 231 234 238
 254 255 255 250 244 255 249 249 255 255 242 238 255 253 252 255 252 222
 246 208 186 222 255 250 241 255 254 252 243 237 250 240 239 244 247 255
 240 238 209 103  67  17 101 253 247 242 242 233 246 243 248 255 239 248
 254 253 252 255 185 191 255 255  38 199 255 234 254 255 245 221 233 240
 255 235 251 255 255 254 249 255 223 190  17 228 255 244 245 229 251 229
 246 241 254 249 254 254 254 255 255 216 118  50 190 255 252 223 227 255
 219 242 237 250 251 248 237 231 255 205 168 255 255 155 138 255 253 234
 252 255 248 222 233 249 241 229 252 255 255 155 109 255 255 113  55 255
 255 253 242 255 254 248 252 255 237 232 246 254 255 206 119 164 207  61
 108 255 255 255 255 253 248 255 255 255 236 241 253 255 250 248 183  94
  64 156 235 254 251 255 255 255 228 236 250 255 246 255 249 247 248 255
 255 255 255 255 255 249 253 253 253 229 248 243 247 255 246 250 207 255
 255 254 244 245 225 233 240 224 254 251 252 249 232 234 255 255 255 250
 248 238 251 255 250 240 255 246 254 244 255 255 250 214 254 237 235 255
 245 223 239 253 234 240 255 248 239 253 245 250 253 253 255 255 255 251
 241 255 255 255 255 255 255 255 255 253 255 236 226 245 251 254 255 255
 252 244 244 255]",3
36,3_6,"[255 253 254 255 240 249 244 251 214 245 233 247 255 255 255 255 255 255
 255 255 255 243 227 221 253 228 238 253 226 251 255 255 233 252 255 238
 242 254 255 242 255 240 220 239 254 227 255 254 255 246 253 215 250 252
 230 233 223 254 241 252 255 243 217 255 253 243 255 253 252 241 255 245
 241 250 224 255 255 242 255 255 255 244 241 242 252 255 254 254 251 238
 255 255 250 253 242 255 239 204 255 234 255 234 234 255 238 239 252 255
 242 221 237 255 250 240 244 252 241 219 241 252 255 240 239 251 255 231
 255 234 127  50  31 165 255 250 252 236 244 238 228 245 254 255 254 255
 226 234 255 185 127 231 255  84 182 255 255 247 247 255 252 255 255 253
 255 255 233 255 248 255 255 254 218   5 190 245 250 255 249 252 255 212
 254 244 248 239 255 219 245 250 220  77  21 134 247 239 252 255 254 255
 255 242 255 255 251 229 251 212 247 227 240 229 142 106 255 255 255 250
 245 254 233 252 246 255 249 236 250 238 204 112 255 255 171  40 255 255
 240 247 255 255 253 253 233 255 245 246 253 255 223  80 142 244 147  45
 255 251 239 255 253 250 243 255 255 253 232 235 255 255 255 171  39  51
  97 207 255 253 254 255 238 229 255 255 253 254 254 254 254 255 255 255
 255 255 240 246 246 248 252 255 255 253 255 254 244 236 228 237 255 241
 247 242 255 241 246 255 248 252 255 255 255 244 249 255 219 251 252 250
 255 243 232 213 249 244 244 225 249 255 252 246 233 231 253 255 255 255
 255 244 241 253 235 242 254 251 254 226 254 242 229 218 224 238 225 255
 255 253 245 250 237 247 242 233 255 254 252 249 245 240 236 255 247 254
 243 255 255 255 255 255 255 249 237 237 255 243 237 255 250 255 255 251
 239 255 255 255]",3
37,3_7,"[255 255 255 255 242 255 228 251 252 254 255 216 248 247 251 252 247 255
 202 255 224 244 255 237 227 251 246 249 243 243 253 255 255 255 255 255
 255 239 235 255 252 241 250 228 235 253 255 255 246 228 243 255 250 245
 254 249 255 240 248 255 248 250 239 236 247 255 255 255 254 255 232 241
 243 237 255 228 229 247 247 255 246 237 223 218 224 243 255 249 255 255
 255 255 255 253 253 241 239 251 253 255 246 245 240 235 244 222 223 255
 242 235 238 255 252 246 245 252 255 255 255 255 255 255 255 255 254 226
 231 255 254 247 229 239 255 255 239 243 251 231 255 247 250 255 251 239
 237 248 254 255 255 254 255 255 253 242 237 246 241 243 242 232 255 253
 253 245 255 255 255 248 231 255 254 255 248 231 255 255 246 255 253 226
 251 239 255 240 128  84 134 225 207 222 238 247 255 250 254 242 255 254
 226 254 240 230 252 168  40 136 178  80 228 243 252 230 250 249 255 228
 255 255 247 232 255 255 252 144 182 255 255  12 221 238 252 255 246 242
 242 250 238 252 255 253 254 243 245 251 255 173  39 105 240 255 255 254
 254 252 238 237 229 248 241 235 240 253 255 255 255 203 107 123 221 255
 254 248 247 232 249 238 246 211 221 251 255 255 255 215 232 255 255 123
 164 255 255 238 249 238 233 255 249 235 236 245 255 255 255 131 147 255
 255  62 117 255 254 255 255 227 235 255 250 248 217 228 255 255 236 171
 106  87  91 105 241 255 250 249 239 244 255 254 255 249 239 250 255 243
 245 255 212 139 165 192 252 248 229 230 209 248 255 255 255 255 255 255
 255 226 234 243 255 255 255 232 255 249 235 249 221 248 238 255 245 253
 241 255 255 251 230 249 241 242 222 237 244 228 249 252 237 242 192 255
 255 255 255 255]",3
38,3_8,"[255 255 252 232 250 249 246 253 255 255 255 207 226 248 255 255 255 255
 255 255 255 240 254 255 228 251 255 255 255 252 254 249 251 251 243 248
 254 255 255 240 255 221 255 254 251 235 255 249 252 239 254 241 254 255
 234 238 253 255 255 253 255 252 254 254 250 244 234 249 242 255 255 252
 248 255 231 252 254 253 240 255 255 249 243 255 254 252 244 255 241 248
 255 255 250 243 245 255 252 237 248 244 255 243 230 236 255 255 233 139
 150 210 238 255 243 235 252 254 254 254 255 243 255 245 227 236 255 216
 103  52  55  91 243 255 247 245 255 248 241 251 255 251 250 245 255 244
 250 170 149 237 255  47 145 255 253 250 252 243 247 253 244 251 252 202
 248 242 255 225 255 219 162  34 189 255 254 255 234 252 255 246 242 251
 242 223 255 255 228 255 255 151   9 212 235 254 255 230 229 242 254 254
 248 255 234 253 251 234 241 169 255 255 219  93 235 255 253 226 246 211
 254 255 214 237 255 255 252 233 160  88 255 255 199  54 255 236 255 255
 250 213 254 255 244 255 255 247 234 246 236 151 116 163 143 134 255 252
 246 233 254 255 250 249 247 204 255 253 252 255 255 207  96  54 168 255
 251 247 247 229 248 249 246 239 227 224 254 236 241 238 229 246 255 255
 246 233 223 243 255 250 249 255 255 252 251 255 237 251 255 233 234 249
 255 215 242 255 253 250 255 238 250 253 254 255 255 255 235 229 255 254
 251 250 243 243 236 240 238 252 255 244 255 236 252 255 244 255 255 252
 242 223 255 255 245 248 252 249 252 255 254 254 253 242 250 254 250 255
 235 226 247 235 250 237 252 228 253 255 255 247 227 252 248 236 255 255
 255 255 255 255 255 255 255 255 255 255 255 255 255 250 233 248 255 255
 255 252 245 255]",3
39,3_9,"[247 238 241 215 239 255 239 246 238 226 245 234 248 255 240 252 255 255
 255 252 252 234 250 255 254 255 249 231 233 252 255 240 251 249 255 234
 251 246 252 255 251 255 246 246 235 252 251 238 204 236 254 254 254 255
 221 245 251 251 254 255 244 249 238 254 247 253 255 248 247 253 255 255
 254 255 252 247 252 255 255 225 255 244 237 252 253 255 237 225 250 255
 245 252 255 250 242 254 255 255 218 239 249 237 252 255 237 237 238 255
 236 255 205 250 232 252 243 232 255 228 243 255 255 255 230 255 237 214
 231 247 255 254 254 255 236 255 254 251 255 249 239 234 248 253 222 238
  82  82  12 204 253 237 253 255 255 217 252 255 252 255 236 247 235 244
 255 155 152 255 221  25 222 254 255 255 255 246 254 248 254 255 253 255
 255 225 251 255 255 188 181  42 227 212 248 233 241 254 255 253 255 244
 248 254 255 255 229 255 244 102   2 150 255 253 239 254 254 251 245 254
 211 254 253 255 255 254 216 232 245 255 196  52 248 255 255 251 240 254
 255 255 249 245 255 254 253 247 211 104 254 255 239  10 255 252 223 255
 254 253 230 249 230 244 251 255 249 227 217  76 153 215 156  46 250 255
 254 255 254 248 236 254 225 255 253 255 255 249 230 216  66  20  70 232
 255 250 255 254 246 220 255 242 242 255 255 255 250 254 232 249 228 255
 255 255 253 254 249 250 222 254 243 255 253 255 251 231 223 251 255 249
 225 251 255 246 208 252 248 255 250 240 253 245 255 249 254 247 209 231
 255 251 254 233 248 255 248 218 246 235 244 241 255 251 247 255 255 255
 255 255 245 228 255 254 249 252 254 255 253 246 255 244 220 255 255 252
 242 255 244 253 244 253 253 246 234 208 229 255 244 252 243 255 247 239
 239 253 251 251]",3
40,4_0,"[255 251 248 236 244 239 235 253 253 252 243 232 255 255 255 255 255 255
 255 255 255 250 243 249 255 247 241 254 248 247 254 240 250 244 244 254
 243 239 255 249 255 255 253 248 252 255 218 247 246 248 255 255 255 226
 241 255 249 250 255 249 255 242 248 250 244 249 238 255 255 232 233 235
 254 246 247 254 245 252 255 253 255 243 244 234 255 252 244 245 254 233
 254 221 255 255 246 239 254 254 255 255 255 244 234 255 244 255 250 250
 255 241 219 254 255 250 240 241 255 254 234 255 255 251 241 252 254 248
 246 254 235 232 255 255 241 233 230 255 238 231 230 241 229 249 234 246
 255 244 214 232 255 255 242 231 241 246 250 252 243 240 249 227 241 252
 255 255 234 248 235 247 255 246 253 255 255 248 238 246 232 244 255 246
 255 253 255 254 236 255 255 254 251 241 213  63 225 243 251 255 243 255
 249 255 237 255 253 249 234 253 237 255 248 229  50   2 236 201 239 239
 234 242 249 254 239 243 243 249 254 251 248 253 157 111  89  67 255 225
 253 238 248 220 255 248 245 233 248 255 255 255 255 186  66 152 148  72
 255 255 236 255 249 246 251 235 255 251 251 240 219 252 240  51 116 255
  86 107 255 245 244 247 255 255 253 249 247 252 255 237 246 254 222 131
  74  75   9  66 214 228 248 255 254 255 251 255 248 250 255 255 251 237
 255 255 255 232  30 181 242 243 253 255 255 241 233 255 255 253 251 255
 254 247 249 241 255 228  13 255 252 250 250 242 254 237 247 255 254 245
 239 254 249 255 252 251 250 245 217 252 250 248 233 255 255 250 238 255
 252 251 251 255 251 238 246 252 248 254 255 255 242 244 254 255 247 243
 230 255 255 255 255 255 255 255 235 255 247 254 238 244 253 234 224 245
 255 255 255 255]",4
41,4_1,"[255 255 255 255 255 255 255 253 249 233 236 252 251 249 252 255 248 248
 255 255 244 235 229 254 253 249 255 245 218 245 255 249 247 255 250 229
 243 255 252 255 253 245 227 219 255 252 236 215 240 250 242 254 234 232
 255 255 230 254 252 255 255 254 254 255 254 239 211 240 253 254 255 255
 223 236 255 205 248 251 249 255 254 255 255 243 255 248 232 245 248 254
 246 255 229 246 255 253 223 237 255 255 255 254 255 238 242 253 255 252
 253 255 222 241 255 237 239 255 249 250 255 255 252 255 231 244 237 232
 247 253 255 238 244 255 241 248 250 254 229 230 255 255 246 248 252 254
 252 243 243 255 255 253 255 237 216 255 255 248 246 244 250 237 232 252
 241 255 252 246 255 173  68 252 255 248 232 243 225 252 216 255 241 216
 233 255 240 255 247 236 245  54   6 255 252 232 255 255 234 241 240 255
 250 245 245 248 254 255 235 255 161 130   0 226 255 213 250 253 255 252
 253 255 236 254 252 253 247 252 254 254  49 200  36 195 255 255 253 252
 255 240 238 243 250 253 254 255 237 226 255 151 123 255  58 157 255 242
 243 255 223 225 255 255 239 237 255 246 247 247 241  84  77 128  27  20
 185 255 248 253 235 236 255 234 240 249 255 242 255 250 204 147 127 154
 100  44 255 246 249 246 252 243 233 255 247 251 255 243 249 231 255 255
 255 255 194  24 255 254 247 248 255 254 250 241 255 234 255 255 253 250
 253 251 243 255 250 210 255 255 255 243 250 255 255 255 253 226 255 225
 254 250 240 240 223 254 255 218 227 249 248 255 251 254 255 241 240 248
 255 220 250 255 240 223 206 238 255 249 255 234 235 251 255 255 253 227
 222 242 255 229 248 253 249 255 232 241 254 255 235 242 255 255 255 255
 255 255 255 255]",4
